"Date","UserId","SkillId","Mastery"
"14.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-addressing","0,08297046337260798"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-static-routing","0,2005816277010885"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-vlan","0,6354949004576657"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan","0,18983230150695593"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-addressing","0,12435924898122032"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-static-routing","0,4641483927638634"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-vlan","0,2941963377985285"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan","0,4714262647184544"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-addressing","0,7227997700091221"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-static-routing","0,5755888090479016"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-vlan","0"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan","0,6086826745962657"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-addressing","0"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-static-routing","0,485185681134346"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-vlan","0,64071938050154"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan","0,1253270074048429"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-addressing","0,1339299261755479"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-static-routing","0,7949493844722123"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-vlan","0,487067978743288"
